firma_adi;adres;telefon;website;domain;birlik
KOZAN ZINCIR KUYUMCULUK SANAYI VE TICARET LIMITED SIRKETI;YENIBOSNA MERKEZ MAH. LADIN SK. KUYUMCUKENT NO: 4 IÇ KAPI NO: 1238 BAHÇELİEVLER İSTANBUL;(212) 5160975;http://www.kozangroup.com.tr;kozangroup.com.tr;JTR - Mücevher İhracatçıları Birliği
KRAL SAĞCANLAR KUYUMCULUK BAKIRCILIK İNŞAAT TURİZM TEKSTİL PETROLCÜLÜK SANAYİ VE TİC.LTD.ŞTİ;VEZİRHAN CAD. NURUOSMANİYE NO.56 MAHMUTPAŞA FATİH İSTANBUL;(212) 5197320;www.detaygold.com;detaygold.com;JTR - Mücevher İhracatçıları Birliği
KRALİNA DIŞ TİCARET LİMİTED ŞİRKETİ;ARMAĞANEVLER MH HAVUZ SK N:174/4 ÜMRANİYE İSTANBUL;(216) 5337864;;;JTR - Mücevher İhracatçıları Birliği
KSR MÜCEVHERAT SAN.VE DIŞ TİC.LTD.ŞTİ.;BİNBİRDİREK MAH.PİYER LOTİ CAD..ONUR APT.NO:27/8 FATİH İSTANBUL;(212) 5171774;;;JTR - Mücevher İhracatçıları Birliği
KUASAR KUYUMCULUK YAPI VE SANAYİ TİCARET LİMİTED ŞİRKETİ;KUYUMCULAR SOK.NO:4 VİZYONPARK MERKEZ PLAZA C1 BLOK K:2 İÇ KAPI NO:225 YENİBOSNA MERKEZ 34180 BAHÇEL BAHÇELİEVLER İSTANBUL;(212) 5220608;www.kurshuni.com.tr;kurshuni.com.tr;JTR - Mücevher İhracatçıları Birliği
KUNT ELEKTRONIK SAN.VE TIC.A.S;IKITELLI ORGANIZE SAN.BOL.ATATÜRK BULVARI N:216 KÜÇÜKÇEKMECE İSTANBUL;02125497474;www.kunt.com.tr;kunt.com.tr;JTR - Mücevher İhracatçıları Birliği
KURTULAN KUYUMCULUK TİCARET VE SANAYİ LİMİTED ŞİRKETİ;ALEMDAR MAH. HİMAYEY-İ EFTAL SOK.NO:5 CAĞALOĞLU EMİNÖNÜ/CAĞALOĞLU FATİH İSTANBUL;(212) 5200909;www.kurtulan.com;kurtulan.com;JTR - Mücevher İhracatçıları Birliği
KUTLUHAN KUYUMCULUK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MOLLA FENARI MAH. BİLEYCİLER SK. NO:14/101 FATİH İSTANBUL;(212) 5198824;;;JTR - Mücevher İhracatçıları Birliği
KUVEYT TÜRK KATILIM BANKASI AŞ;BÜYÜKDERE CAD. NO.129 ESENTEPE ŞİŞLİ İSTANBUL;02123541111;;;JTR - Mücevher İhracatçıları Birliği
KUYUMCUKENT ENERJİ ÜRETİM VE İŞLETME ANONİM ŞİRKETİ;YENİBOSNA MERKEZ MAH. LADİN SK. KUYUMCUKENT NO:4 BAHÇELİEVLER İSTANBUL;(212) 6030000;;;JTR - Mücevher İhracatçıları Birliği
KUYUMCUKENT İŞLETME ANONİM ŞİRKETİ;YENİBOSNA MERKEZ MAH. LADİN SOK. NO. 4 1005 BAHÇELİEVLER İSTANBUL;(212) 6030000;;;JTR - Mücevher İhracatçıları Birliği
KUZEY MARİNE EQUIPMENT GEMİ DONATIM TİC. LTD. ŞTİ.;AYDINTEPE MAH.SAHİL BULV. SS. GEMİ TAŞERONLARI ALİZE İŞ MERKZ. 191/102 TUZLA İSTANBUL;;;;JTR - Mücevher İhracatçıları Birliği
KÜBRA NUR BİJUTERİ SAN.VE TİC.LTD.ŞTİ.;İSTOÇ TİCARET MERKEZİ 13 ADA NO.134 BAĞCILAR İSTANBUL;(212) 6591578;www.kuppeli.com;kuppeli.com;JTR - Mücevher İhracatçıları Birliği
KÜÇÜK ESNAF HEDİYELİK EŞYA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;BEYAZIT MAHALLESİ LÜTFULLAH SOKAK FAHRİ BEY HAN APT NO:22/C FATİH İSTANBUL;(212) 0000000;;;JTR - Mücevher İhracatçıları Birliği
KÜF TAKI TASARIM LİMİTED ŞİRKETİ;CUMHURİYET BULVARI NO:54/227 KONAK İZMİR;(232) 4845254;http://www.kuftaki.com;kuftaki.com;JTR - Mücevher İhracatçıları Birliği
KV GOLD ALTIN TİCARET LİMİTED ŞİRKETİ;YENİBOSNA MERKEZ MAH. 29 EKİM CAD. B2 NO:9 İÇ KAPI NO:801 BAHÇELİEVLER İSTANBUL;(212) 6031613;;;JTR - Mücevher İhracatçıları Birliği
KYM KUYUMCULUK TEKSTİL TURİZM GIDA VE İNŞAAT SANAYİ TİCARET LİMİTED ŞİRKETİ;YENICERILER CAD. SUCUBAKI SOK.ZAFER HAN. NO.9/1 FATİH İSTANBUL;(212) 6387018;;;JTR - Mücevher İhracatçıları Birliği
LA GOLD KUYUMCULUK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;YENİBOSNA MERKEZ MAH. LADİN SOK. NO : 20/511 BAHÇELİEVLER İSTANBUL;(212) 0000000;;;JTR - Mücevher İhracatçıları Birliği
LA PRİMO ORO KUYUMCULUK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MOLLA FENARİ MH. ŞEREFEFENDİ SK. ALTIN CENTER BLOKNO:24/1 FATİH İSTANBUL;(212) 5625252;;;JTR - Mücevher İhracatçıları Birliği
LA ROSA MÜCEVHERAT İTH. İHR. PAZ. SAN. VE TİC. LTD. ŞTİ.;EMİN SİNAN MAH. EVKAF SOK. GÜNEŞ HAN NO.17 D:1 ÇEMBERLİTAŞ FATİH İSTANBUL;(212) 5170050;www.bijuteriilarosa.ro;bijuteriilarosa.ro;JTR - Mücevher İhracatçıları Birliği
LABREN MÜCEVHERAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MURATPAŞA MAH. SİTELER CAD. NO: 2-4 / 2BAYRAMPAŞA / İSTANBUL PK:34040 BAYRAMPAŞA İSTANBUL;(212) 4385058;;;JTR - Mücevher İhracatçıları Birliği
LAJOYA MÜCEVHERAT SANAYİ TİCARET ANONİM ŞİRKETİ;MOLLAFENARİ MAH.ŞEREFENDİ SOK. NO:37 FATİH İSTANBUL;;;;JTR - Mücevher İhracatçıları Birliği
LAPİS KUYUMCULUK BİLİŞİM HİZM.TURIZM.İTH.İHR.LTD.ŞTİ;MİMAR HAYRETTİN MAHALLESİ GEDİKPASA CD. ÖMÜR PASAJİ NO: 3/315 FATİH İSTANBUL;(212) 6383839;;;JTR - Mücevher İhracatçıları Birliği
LARA KUYUMCULUK KIYMETLİ MADENLER PAZARLAMA SANAYİ TİCARET LİMİTED ŞİRKETİ;29 EKİM CAD. KUYUMCUKENT ATÖLYEBLOK 5. KAT 6. SOK. NO.21 YENİBOSNA BAHÇELİEVLER İSTANBUL;(212) 5137223;www.laragold.net;laragold.net;JTR - Mücevher İhracatçıları Birliği
LAURA MİAMİ KUYUMCULUK LİMİTED ŞİRKETİ;MİMAR HAYRETTİN MAH. HATTAT SOK.ULUŞAHİN İŞ MERKZ.2 NO:20/8 FATİH İSTANBUL;;;;JTR - Mücevher İhracatçıları Birliği
LAVA JEWELERY KUYUMCULUK SANAYİ TİCARET LİMİTED ŞİRKETİ;YENİBOSNA MERKEZ MAH LADİN SK KUYUMCUKENT N. 4 /4067 BAHCELİEVLER İST BAHÇELİEVLER İSTANBUL;(212) 0000000;;;JTR - Mücevher İhracatçıları Birliği
LAVES KUYUMCULUK SANAYİ VE TİCARET ANONİM ŞİRKETİ;YENİBOSNA MERKEZ MAH. LADİN SK. KUYUMCUKENT SİT. ATÖLYE BLOĞU APT. NO:4/3220 34180 BAHÇELİEVLER İSTANBUL;(212) 6030987;;;JTR - Mücevher İhracatçıları Birliği
LAVİN KUYUMCULUK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MOLLAFENARİ MAH. NURUOSMANİYE ERDEM HAN NO:36 KAT:2 34120 EMİNÖNÜ/CAĞALOĞLU FATİH İSTANBUL;(212) 5192813;www.lavindiamond.com;lavindiamond.com;JTR - Mücevher İhracatçıları Birliği
LCL DIŞ TİCARET LİMİTED ŞİRKETİ;DEMİRTAŞ CUMHURİYET MAH.MÜJDAT KÖSTENDİL CAD.17 B OSMANGAZİ BURSA;(224) 5141600;;;JTR - Mücevher İhracatçıları Birliği
LCO METALS KIYMETLİ MADEN LİMİTED ŞİRKETİ;MOLLA FENARİ MAH. MESİH MEHMETPAŞA SK. MALATYA HAN NO: 12 FATİH İSTANBUL;(212) 0000000;;;JTR - Mücevher İhracatçıları Birliği
LEE N G JEWELRY DIŞ TİCARET LİMİTED ŞİRKETİ;HOBYAR MAHALLESİ CAĞALOĞLU YOKUŞU SOKAK KARVARİŞHANI NO:8 KAT:3 FATİH İSTANBUL;(212) 5146531;www.leengjewelry.com;leengjewelry.com;JTR - Mücevher İhracatçıları Birliği
LEGOR GROUP TR MADEN ALAŞIML. SAN.VE TIC.LTD.ŞTI.;IKITELLI ORG.SAN.BÖLG.GALVANATEK.KOOP.SAN.SIT.G BL.33 KÜÇÜKÇEKMECE İSTANBUL;02126715177;www.legor.com;legor.com;JTR - Mücevher İhracatçıları Birliği
LEGRAND ELEKTRİK SANAYİ ANONİM ŞİRKETİ;İHSAN DEDE CAD. GOSB 100.CAD.NO.112 GEBZE KOCAELİ;(262) 7511258;www.legrand.com.tr;legrand.com.tr;JTR - Mücevher İhracatçıları Birliği
LENORA KUYUMCULUK VE DIŞ TİC. LTD.ŞTİ;YENİBOSNA MERKEZ MH. LADİN SK. NO.4BAHÇELİEVLER / İSTANBUL YENİBOSNA BAHÇELİEVLER İSTANBUL;(212) 6032099;;;JTR - Mücevher İhracatçıları Birliği
LEVENT ŞEKER;YENİ ÇAMLICA MAH. EMEK SOKAK NO:26 İÇ KAPI NO:1 ATAŞEHİR İSTANBUL;(216) 6528019;;;JTR - Mücevher İhracatçıları Birliği
LEVİN KUYUMCULUK TURİZM İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;KÖYALTI MEVKİİ KUYUMCUKENT ATÖLYE BLK KAT 4SOK 10 NO 3 YENİBOSNA BAHÇELİEVLER İSTANBUL;(212) 6030838;;;JTR - Mücevher İhracatçıları Birliği
LIEBE MÜCEVHERAT KUYUMCULUK SAAT İTHALAT İHRACAT TİCARET LİMİTED ŞİRKETİ;BEYAZIT MAH. CADDE/SOKAK KALPAKÇILARBAŞI CAD.KAPALIÇARŞI KAPI NO 19 DAİRE NO 1 FATİH İSTANBUL;(212) 5279797;;;JTR - Mücevher İhracatçıları Birliği
LİDA TURİZM TİCARET VE SANAYİ LİMİTED ŞİRKETİ;MOLLAFENARİ MAH. NURUOSMANİYE CAD.GOLD PARK PLAZA NO:47 KAT:5 D:12 EMİNÖNÜ/CAĞALOĞLU FATİH İSTANBUL;;www.lidadiamond.com;lidadiamond.com;JTR - Mücevher İhracatçıları Birliği
LİGER DIAMOND JEWELRY KUYUMCULUK MÜCEVHERAT DIŞ TİCARET LİMİTED ŞİRKETİ;YENİBOSNA MERKEZ MAHALLESİ LADİN SOKAK KUYUMCUKENTNO: 4 M İÇ KAPI NO: Z079 BAHÇELİEVLER İSTANBUL;(212) 0000000;;;JTR - Mücevher İhracatçıları Birliği
LİGORAGOLD KUYUMCULUK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MOLLA FENARİ MAH. ÇUHACI HANI SOK.NO. 4/2 FATİH İSTANBUL;(212) 5284847;;;JTR - Mücevher İhracatçıları Birliği
LİKA BEHAR KUYUMCULUK TURİZM SAN. VE TİC. LTD. ŞTİ.;MOLLA FENARİ MAH. ALİBABA TÜRBE SOKAK ARAS İŞ MERKEZİ NO:28 KAT:3/B FATİH İSTANBUL;(212) 5265452;;;JTR - Mücevher İhracatçıları Birliği
LİMOSA KUYUMCULUK DIŞ TICARET LİMİTED ŞİRKETİ;YENİBOSNA MERKEZ MAH. 29 EKİM CAD. NO: 7 İÇ KAPI NO:18 BAHÇELİEVLER İSTANBUL;;;;JTR - Mücevher İhracatçıları Birliği
LİMRA KUYUMCULUK İNŞAAT OTOMOTİV SANAYİ VE TİCARET LTD ŞTİ;YENİBOSNA MERKEZ MAH LADİN SOKAK KUYUMCUKENT ATÖLYBLOĞU 5045 BAHÇELİEVLER İSTANBUL;(212) 0000000;;;JTR - Mücevher İhracatçıları Birliği
LİNA GOLD SARRAFİYE LİMİTED ŞİRKETİ;BEYAZIT MAH. TERLİKÇİLER SK. KAPALI ÇARŞI NO: 42 İÇ KAPI NO: 1 FATİH İSTANBUL;(212) 0000000;;;JTR - Mücevher İhracatçıları Birliği
LİNA MONTÜR KUYUMCULUK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ALEMDAR MAH. HİMAYE-İ ETFAL SK. DOKTOR ORBEYİŞHANİ NO: 6 İÇ KAPI NO: 26 FATİH İSTANBUL;;;;JTR - Mücevher İhracatçıları Birliği
LİNDA BELLA KUYUMCULUK VE MÜCEVHERAT LİMİTED ŞİRKETİ;MOLLA FENARİ MAH. ÇUHACI HANI SK. ÇUHACI HAN APT. NO: 14/42 FATİH/İSTANBUL FATİH İSTANBUL;(212) 5116344;;;JTR - Mücevher İhracatçıları Birliği
LİORA MODEL KUYUMCULUK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ALEMDAR MAH. MOLLA FENARİ SK. YILDIZ HAN NO: 18 A FATİH İSTANBUL;(212) 0000000;;;JTR - Mücevher İhracatçıları Birliği
LİVA KUYUMCULUK VE HEDİYELİK EŞYA SANAYİ TİCARET LİMİTED ŞİRKETİ;KUYUMCUKENT ATÖLYE BLOK K-3NO-9 YENİBOSNA YENİBOSNA BAHÇELİEVLER İSTANBUL;(212) 6031004;www.livagold.com.tr;livagold.com.tr;JTR - Mücevher İhracatçıları Birliği
LİZAY KUYUMCULUK TİC. A.Ş;MOLLAFENARİ MAH. ALİ BABA TÜRBE SOK. NO:17 FATİH İSTANBUL;(212) 5113222;www.lizaypirlanta.com;lizaypirlanta.com;JTR - Mücevher İhracatçıları Birliği
LOCCA DIAMOND MÜCEVHERAT TİCARET LİMİTED ŞİRKETİ;MOLLAFENARİ MAHALLESİ ŞEREFEFENDİ SOKAKŞEREFHAN N0:42/3B14 FATİH İSTANBUL;;http://www.loccagold.com;loccagold.com;JTR - Mücevher İhracatçıları Birliği
LONDİA KUYUMCULUK SANAYİ TİCARET LİMİTED ŞİRKETİ;MOLLA FENARİ MH. KILIÇÇILAR SK. ÇUHACI HANI NO:17 FATİH İSTANBUL;(212) 5424699;http://www.londiajewellery.com;londiajewellery.com;JTR - Mücevher İhracatçıları Birliği
LORA ALTIN MÜCEVHERAT DIS TICARET LIMITED SIRKETI;YENIBOSNA MERKEZ MAH. LADIN SK. KUYUMCUKENT NO: 4 M IÇ KAPI NO: Z324 BAHÇELIEVLER/ ISTANBUL BAHÇELİEVLER İSTANBUL;(212) 4580272;;;JTR - Mücevher İhracatçıları Birliği
L'OREAL TÜRKİYE KOZM.SAN.VE TİC.A.Ş.;DR. ADNAN BÜYÜKDENİZ CAD. SARAY MAHALLESİ AKKOM 2. BLOK K: 14-16 ÜMRANİYE İSTANBUL;(850) 2213200;;;JTR - Mücevher İhracatçıları Birliği
LOTUS GOLD KUYUMCULUK TİCARET ANONİM ŞİRKETİ;YENİBOSNA MERKEZ MAH. LADİN SOK. KUYUMCUKENT. NO:4M/1231 BAHÇELİEVLER İSTANBUL;;;;JTR - Mücevher İhracatçıları Birliği
LUCES GOLD KUYUMCULUK İTHALAT İHRACAT LİMİTED ŞİRKETİ;YENİBOSNA MERKEZ MAH.29 EKİM CAD.A2 NO:7İÇKAPI NO:55 BAHÇELİEVLER İSTANBUL;;;;JTR - Mücevher İhracatçıları Birliği
LUMETRA EXPORT KIYMETLİ MADENLER LİMİTED ŞİRKETİ;MİMAR HAYRETTİN MAH. YENİÇERİLER CAD. KARAAĞAÇ IŞ HANI NO: 55 İÇ KAPI NO: 307 FATİH İSTANBUL;(212) 0000000;;;JTR - Mücevher İhracatçıları Birliği
LUNA GOLD HEDİYELİK EŞYA SAN. VE TİC. A.Ş.;YENİBOSNA MERKEZ MAH. KUYUMCULAR SOK. NO: 4 /0103 BAHÇELİEVLER/ İSTANBUL BAHÇELİEVLER İSTANBUL;;;;JTR - Mücevher İhracatçıları Birliği
LUNORE KUYUMCULUK SANAYI VE TICARET LIMITED SIRKETI;SURURİ MAH. TÜRKOCAĞI CAD. ÖZDEMİR HAN NO: 19 İÇ KAPI NO: 101 FATİH FATİH İSTANBUL;(212) 0000000;;;JTR - Mücevher İhracatçıları Birliği
LUPO GOLD KUYUMCULUK SAN. VE TİC.LTD.ŞTİ;YENİBOSNA MERKEZ MAH. KUYUMCULAR SK ISTANBUL VIZYONPARKGENEL MERKEZ PLAZA BLOK NO: 4 İÇ KAPI NO: 0918BAHÇELİEVLER / İSTANBUL BAHÇELİEVLER İSTANBUL;(212) 6032462;;;JTR - Mücevher İhracatçıları Birliği
LUXERA KUYUMCULUK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;YENİ BOSNA MERKEZ MAH. KUYUMCULAR SOK. KUYUMCUKENTVİZYONPARK C ATÖLYE NO:4/0917 PK:34197 BAHÇELİEVLER İSTANBUL;(212) 9161875;;;JTR - Mücevher İhracatçıları Birliği
LUYS KUYUMCULUK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;29 EKİM CAD. ATÖLYE BLK 2.SOK. NO:8/3 BAHÇELİEVLER İSTANBUL;(212) 5289982;;;JTR - Mücevher İhracatçıları Birliği
LUZDEMİA ELEKTRONİK HİZMETLERİ İTHALAT İHRACAT PAZARLAMA SAN. VE TİC.A.Ş.;YENİBOSNA MERKEZ MAH LADİN SK KUYUMCUKENT AVM BLOGU NO 284 YENİBOSNA BAHÇELİEVLER İSTANBUL;(212) 5148260;;;JTR - Mücevher İhracatçıları Birliği
M_M KUYUMCULUK TURİZM İNŞAAT SAN. İTHALAT İHRACAT LTD.ŞTİ.;CUMHURİYET MAH. CUMHURİYET CAD. NO.18/12 MARMARİS MUĞLA;;;;JTR - Mücevher İhracatçıları Birliği
MACCES HEDİYELİK EŞYA PROMOSYON DEĞERLİ MADENLER DIŞ TİCARET ANONİM ŞİRKETİ;KAZIM KARABEKİR MAH.ŞEHİT DURSUN ACAR CAD.NO: 28A YILDIRIM BURSA;;;;JTR - Mücevher İhracatçıları Birliği
MACUNHAS KUYUMCULUK İTHALAT VE İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;YENİBOSNA MERKEZ MAH. LADİN SK. KUYUMCUKENT NO:4 MİÇ KAPI NO:1182 BAHÇELİEVLER/İSTANBUL BAHÇELİEVLER İSTANBUL;(212) 0000000;;;JTR - Mücevher İhracatçıları Birliği
MAGMAWELD ULUSLARARASI TİCARET A. Ş.;MASLAK MH BİLİM SK SUN PLAZA 5A-29 SARIYER İSTANBUL;(212) 4111400;www.magmaweld.com;magmaweld.com;JTR - Mücevher İhracatçıları Birliği
MAJA KUYUMCULUK İMALAT İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;TIGCILAR SK.ROCOCO IS MERKEZINO:37/524 BEYOĞLU İSTANBUL;02125132614;;;JTR - Mücevher İhracatçıları Birliği
MAKDİS MÜCEVHERAT KUYUMCULUK İTHALAT İHRACAT PAZARLAMA SAN.VE TİC.LTD.ŞTİ.;ALEMDAR MAH.NUR-U OSMANİYE CAD.NO:11 İÇ KAPI NO:30 FATİH İSTANBUL;(212) 5226319;;;JTR - Mücevher İhracatçıları Birliği
MAKRO GERİ KAZANIM SANAYİ VE TİCARET ANONİM ŞİRKETİ;İKİTELLİ OSB MAH. GALVANOTEKNİK ÇİNKO SK GALVANOTEKNİK SANAYİ F1 BLOK NO: 8 BAŞAKŞEHİR İSTANBUL;(212) 0000000;;;JTR - Mücevher İhracatçıları Birliği
MAKTABI JEWELLERY GROUP İÇ VE DIŞ TİC. LTD. ŞTİ.;YENİBOSNA MERKEZ MAH. LADİN SK.NO:4 M/Z136İSTANBUL/BAHÇELİEVLER BAHÇELİEVLER İSTANBUL;(212) 5107027;;;JTR - Mücevher İhracatçıları Birliği
MALATYA KUY SAN. VE TİC. LTD. ŞTİ.;K.ÇARŞI KARAMANLI S. NO:29 FATİH İSTANBUL;(212) 5121669;;;JTR - Mücevher İhracatçıları Birliği
MANAS GOLD KUYUMCULUK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MESİHPAŞA MAH. LALELİ CAD. GREEN CENTER NO.18-15 EMİNÖNÜ/CAĞALOĞLU FATİH İSTANBUL;(212) 5184655;;;JTR - Mücevher İhracatçıları Birliği
MANİA KUYUMCULUK SANAYİ İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;MOLA FENERİ MAH C.FERDİ GÖKÇAY SK ESEN HAN N:22 FATİH İSTANBUL;(212) 5130332;;;JTR - Mücevher İhracatçıları Birliği
MANİLAS GOLD KUYUMCULUK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MESİHPAŞA MAH.LALELİ CAD.GREEN CENTER N:18/7 FATİH İSTANBUL;;;;JTR - Mücevher İhracatçıları Birliği
MARKA 7 GRUP E-TİCARET İTHALAT İHRACAT LIMITED ŞİRKETİ;ORUÇ REİS MH.TEKSTİLKENT CD. T.KENT ST.A16 AP.N.10N/203 ESENLER ESENLER İSTANBUL;;;;JTR - Mücevher İhracatçıları Birliği
MARKİZ DIŞ TİCARET LİMİTED ŞİRKETİ;ALEMDAR MAH.NURUOSMANİYE CAD. DOKTOR CELAL BEY KARDEŞLER İŞHANI NO:1 KAT:2 EMİNÖNÜ/CAĞALOĞLU FATİH İSTANBUL;(212) 5204306;www.markizjewellery.com;markizjewellery.com;JTR - Mücevher İhracatçıları Birliği
MARLA GOLD TURİZM OTEL DIŞ TİCARET ANONİM ŞİRKETİ;ALİBABA TÜRBE SK. NO:22/1 1MOLLAFENARİ MAH 34120 FATİH FATİH İSTANBUL;(212) 9540000;;;JTR - Mücevher İhracatçıları Birliği
MARS KONSEPT HEDİYELİK EŞYA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;KUYUMCUKENT AVM 1.KAT: NO:435 BAHÇELİEVLER İSTANBUL;(212) 5059709;;;JTR - Mücevher İhracatçıları Birliği
MARSELDİAM KUYUMCULUK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ANKARA CAD. HOBYAR MAH. UYGUR İŞHANI NO:13 KAT :3 FATİH İSTANBUL;(212) 5144223;www.khailo.com;khailo.com;JTR - Mücevher İhracatçıları Birliği
MARUF KUYUMCULUK SANAYİ VE TİCARET ANONİM ŞİRKETİ;YENİBOSNA MERKEZ MH KUYUMCULAR SOK VİZYONPARK C ATOLYE 4 BAHÇELİEVLER İSTANBUL;(212) 6030610;;;JTR - Mücevher İhracatçıları Birliği
MASEL KIYMETLİ MADENLER LİMİTED ŞİRKETİ;MOLLA FENARİ MAH. VEZİRHANI CAD.VEZIR HAN NO: 42 İÇ KAPI NO: 47 FATİH İSTANBUL;;;;JTR - Mücevher İhracatçıları Birliği
MASGOLD KUYUMCULUK İTHALAT İHRACAT VE TİC. A.Ş.;HAMİDİYE MAH.OSMANGAZİ CAD. GÖZDE APT.NO:3/32 KAĞITHANE İSTANBUL;;;;JTR - Mücevher İhracatçıları Birliği
MASTER GOLD MÜC TİC LTD ŞTİ;YENİBOSNA MERKEZ MAH. LADİN SKKUYUMCUKENT MAGAZA BLOĞU 4M 1005 BAHÇELİEVLER İSTANBUL;;;;JTR - Mücevher İhracatçıları Birliği
MASTER KUYUM.SAN.VE TİC.LTD. STİ.;NURUOSMANİYE CAMİİ SELVİLİ MESCİTSOK. NO:1 KAT:1 EMİNÖNÜ/CAĞALOĞLU FATİH İSTANBUL;(212) 5193074;;;JTR - Mücevher İhracatçıları Birliği
MAYA DIZAYN KUYUMCULUK ANONİM ŞİRKETİ;YENİBOSNA MERKEZ MAH. LADİN SK. KUYUMCUKENT SİTESİ ATÖLYE BLOĞU NO:4 KAT: 5/5005 BAHÇELİEVLER İSTANBUL;;www.mayadizayn.com;mayadizayn.com;JTR - Mücevher İhracatçıları Birliği
MAYIS KUYUMCULUK SANAYİ TİCARET LİMİTED ŞİRKETİ;MOLLA FENARİ MAH. ÇUHACI HAN SOK.ÇUHACI HAN NO:14 İÇ KAPI NO:53 FATİH İSTANBUL FATİH İSTANBUL;(212) 5644958;;;JTR - Mücevher İhracatçıları Birliği
MAZ EXPRESS ITHALAT VE IHRACAT LIMITED SIRKETI;KEMALPASA MAH. GENÇTÜRK CAD. ÇOBANOGLU IS MERKEZI NO: 37 IÇ KAPI NO: 4 FATIH/ ISTANBUL FATİH İSTANBUL;(212) 6166565;;;JTR - Mücevher İhracatçıları Birliği
MB DEHA KUYUMCULUK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MOLLAFENARI MAH. BILEYCILER SOK.NO.52 EMİNÖNÜ/CAĞALOĞLU FATİH İSTANBUL;(212) 5204728;www.mbdehasilver.com;mbdehasilver.com;JTR - Mücevher İhracatçıları Birliği
MB GOLD MÜCEVHERATÇILIK VE TİCARET LİMİTED ŞİRKETİ;MOLLA FENARİ MAH. ŞEREFEFENDİ SK. NO:28A FATİH İSTANBUL;(212) 5146778;;;JTR - Mücevher İhracatçıları Birliği
MCM AMBALAJ HEDİYELİK EŞYA KOZMETİK VE METAL İTHALAT İHRACAT SANAYİ VE LİMİTED ŞİRKETİ;YENİDOĞAN MAH POLAT SOK NO.19 BAYRAMPAŞA İSTANBUL;;www.mcbambalaj.com;mcbambalaj.com;JTR - Mücevher İhracatçıları Birliği
MÇ MÜCEVHERAT VE KUYUMCULUK İHRACAT İTHALAT SANAYİ LİMİTED ŞİRKETİ;YENİBOSNA MERKEZ MAH. KUYUMCULAR SOK. KUYUMCUKENTVİZYONPARK SİT. C ATÖLYE AP.NO:4/0906 BAHÇELİEVLER İSTANBUL;(212) 4582671;;;JTR - Mücevher İhracatçıları Birliği
MD MÜCEVHER KUYUMCULUK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MOLLA FENARİ MAH. SELVİLİ MESCİT SK. NO: 8 İÇ KAPI FATİH İSTANBUL;(212) 0000000;;;JTR - Mücevher İhracatçıları Birliği
MECİT DEMİRELLER;EYÜP SULTAN MAH. DEMİRGÖZE SK. NO : 10 /1 SANCAKTEPE İSTANBUL;(216) 0000000;;;JTR - Mücevher İhracatçıları Birliği
MED-ART SAĞLIK HİZMETLERİ VE KUYUMCULUK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MOLLA FENARİ MAH. ŞEREFEFENDİ SOK.NO.37 KAT:3 EMİNÖNÜ/CAĞALOĞLU FATİH İSTANBUL;(212) 5200041;www.zenpirlanta.com;zenpirlanta.com;JTR - Mücevher İhracatçıları Birliği
MEDİNEM KUYUMCULUK İNŞAAT TURİZM SANAYİ VE TİCARET LİMİTED ŞİRKETİ;BALABANAĞA MAH. FETHIBEY CAD. NO?. 20 İÇ KAPI NO 114 FATİH İSTANBUL;(212) 0000000;;;JTR - Mücevher İhracatçıları Birliği
MEDURA SAĞLIK ÜRÜNLERİ İLAÇ MED. YÖN DANI.VE SAĞ HİZM. SAN. TİC. LTD. ŞTİ.;MERKEZ EFENDİ MAH.MEVLANA CAD.TERCÜMAN SİT.A2BLOK D:10 ZEYTİNBURNU/ İSTANBUL ZEYTİNBURNU İSTANBUL;(212) 4164162;;;JTR - Mücevher İhracatçıları Birliği
MEGA GOLD KUYUMCULUK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;YENİBOSNA MERKEZ MAH. LADİN SK. KUYUMCUKENT NO:4/4119 BAHÇELİEVLER İSTANBUL;(212) 7022382;;;JTR - Mücevher İhracatçıları Birliği
